2020-12-11 09:08:09.308734||meta||agents||4
2020-12-11 09:08:09.308808||meta||treatnames||A (men's search)@|B (women's search)
2020-12-11 09:08:09.309146||meta||block_id start||0
2020-12-11 09:08:09.309164||meta||assignment||2@|0@|3@|1
2020-12-11 09:21:56.743608||measurement||ad||2020-12-11 09:21:32.719490@|search - pick a college@|Top 15 Mistakes to Avoid in Choosing a College | Fastweb@|www.fastweb.com@|Jun 23, 2020 — Avoid these 15 most common mistakes students make in choosing colleges and you'll be on the path to your dream school in no time!||3||1
2020-12-11 09:21:56.869704||measurement||ad||2020-12-11 09:20:55.945559@|search - what major should i study@|Majors Quiz - Mount Marty@|www.mountmarty.edu@|Take this quiz to explore Your Major and Career options. ... Whatever you choose, Mount Marty knows you'll do great because we're here to support you.||0||0
2020-12-11 09:21:57.066427||measurement||ad||2020-12-11 09:21:32.719490@|search - pick a college@|Choosing a College | My Future | Types of Schools@|myfuture.com@|You know you want to go to college; now you have to pick one. Considering the thousands of schools out there, this can be a daunting task. Make it easier to find ...||3||1
2020-12-11 09:21:57.182936||measurement||ad||2020-12-11 09:20:55.945559@|search - what major should i study@|Quiz: What should your college major be? | Briar Cliff University@|www.briarcliff.edu@|Take this assessment quiz, designed to help you think about your personality and which college major(s) match your dream career. And remember — choosing ...||0||0
2020-12-11 09:21:57.350114||measurement||ad||2020-12-11 09:20:54.382837@|search - what major should i study@|What should I major in? Major Quiz from Loyola University ...@|www.luc.edu@|What should I major in? Take the college major quiz from Loyola University Chicago and find your results to answer this question. BA in Environmental Policy · Education · Bioinformatics · Forensic Science||2||0
2020-12-11 09:21:57.408947||measurement||ad||2020-12-11 09:21:32.719490@|search - pick a college@|The COVID College Choice: How To Pick A College During A ...@|www.forbes.com@|Mar 17, 2020 — Campus closures at colleges and universities across the country are spreading as fast as the novel coronavirus itself. While higher education ...||3||1
2020-12-11 09:21:57.467409||measurement||ad||2020-12-11 09:20:55.945559@|search - what major should i study@|What Should I Major In? (“What Major Is Right For Me”)@|www.arealme.com@|It's possible that more than one answer suits you, but always choose the one you like more. This test will assess which major fits you the best and offer some ...||0||0
2020-12-11 09:21:57.737471||measurement||ad||2020-12-11 09:21:32.719490@|search - pick a college@|College Match Quiz: Find Your Perfect College | Unigo@|www.unigo.com@|If this sounds familiar, the college match quiz offers a way to find out. There are over 6,000 colleges, universities and trade schools in the US. Choosing one can ...||3||1
2020-12-11 09:21:57.825054||measurement||ad||2020-12-11 09:20:55.945559@|search - what major should i study@|College Major Quiz - ThoughtCo@|www.thoughtco.com@|Oct 22, 2020 — What college major would best fit your personality? This test will help you ... I don't wait for someone to tell me what to do. Organizing things.||0||0
2020-12-11 09:21:58.000121||measurement||ad||2020-12-11 09:20:54.382837@|search - what major should i study@|Quiz: What should I major in? | Goshen College@|www.goshen.edu@|Jan 3, 2020 — We know that choosing a major can be difficult, with so many options and your many varied interests. If you're not sure what you want to study ... Psychology Major & Minor · Public Relations Major & Minor · Tesol · Film Production||2||0
2020-12-11 09:21:58.364249||measurement||ad||2020-12-11 09:20:55.945559@|search - what major should i study@|Choose Your Major // Undergraduate Admissions // Marquette ...@|www.marquette.edu@|Quick! Aunt Zelda is approaching with that dreaded question: What are you going to do after graduation? Don't despair if you're still figuring out the answer ...||0||0
2020-12-11 09:21:58.464658||measurement||ad||2020-12-11 09:20:54.382837@|search - what major should i study@|Quiz: What Should You Major In? - US News College Majors@|www.usnews.com@|Selecting a college major can be a difficult decision but it's not one you have to make on your own. Take our assessment to help determine what you should ...||2||0
2020-12-11 09:21:58.662935||measurement||ad||2020-12-11 09:20:56.333750@|search - degree programs@|List of Degrees | Most Popular Degree Programs by Level@|https://study.com||1||1
2020-12-11 09:21:58.772735||measurement||ad||2020-12-11 09:20:55.945559@|search - what major should i study@|Career test - What career should I have? - Education Abroad@|www.educations.com@|Mar 22, 2019 — This career test by educations.com is designed to help students find and study the right courses to achieve their educational and career goals.||0||0
2020-12-11 09:21:59.043078||measurement||ad||2020-12-11 09:21:32.719490@|search - pick a college@|What Should I Major In? How to Choose a Major in 9 Steps@|zety.com@|There are literally thousands of majors to choose from, and each university and college program will vary on their offerings. You need to pick a major that your ... Rating: 4.8 · 199 reviews||3||1
2020-12-11 09:21:59.060218||measurement||ad||2020-12-11 09:20:54.382837@|search - what major should i study@|The Student's Guide to Choosing a Major - Best Colleges@|www.bestcolleges.com@|Nov 12, 2020 — Choosing a major field of study can be a difficult decision. In fact, 61% of college graduates would change their major if they could go back to ... Trends in College Majors · Choosing a Major ... · Choosing a Major: Personality||2||0
2020-12-11 09:21:59.205602||measurement||ad||2020-12-11 09:20:56.333750@|search - degree programs@|ASU Academic Degrees and Programs - ASU Students@|https://students.asu.edu@|ASU offers more than 800 fully accredited undergraduate and graduate degree programs. Find your major.||1||1
2020-12-11 09:21:59.479904||measurement||ad||2020-12-11 09:20:54.382837@|search - what major should i study@|Majors Quiz - Mount Marty@|www.mountmarty.edu@|Take this quiz to explore Your Major and Career options. ... Whatever you choose, Mount Marty knows you'll do great because we're here to support you.||2||0
2020-12-11 09:21:59.765959||measurement||ad||2020-12-11 09:20:56.333750@|search - degree programs@|Degree Programs | Harvard University - The Graduate School ...@|https://gsas.harvard.edu@|Degree Programs. Keyword. Category. - Any -, Arts & Architecture, Education ... Degrees offered. - Any -, Master of Arts (AM), Master of Science (SM), Master of ...||1||1
2020-12-11 09:21:59.817966||measurement||ad||2020-12-11 09:20:54.382837@|search - what major should i study@|Quiz: What should your college major be? | Briar Cliff University@|www.briarcliff.edu@|Take this assessment quiz, designed to help you think about your personality and which college major(s) match your dream career. And remember — choosing ...||2||0
2020-12-11 09:22:00.145764||measurement||ad||2020-12-11 09:20:54.382837@|search - what major should i study@|What Should I Major In? (“What Major Is Right For Me”)@|www.arealme.com@|It's possible that more than one answer suits you, but always choose the one you like more. This test will assess which major fits you the best and offer some ...||2||0
2020-12-11 09:22:00.274783||measurement||ad||2020-12-11 09:20:56.333750@|search - degree programs@|Degree Programs | University of the People@|https://www.uopeople.edu@|COMPUTER SCIENCE DEGREES. The associate's and bachelor degree programs provide theoretical and practical knowledge to achieve success in this ...||1||1
2020-12-11 09:22:00.539964||measurement||ad||2020-12-11 09:20:54.382837@|search - what major should i study@|College Major Quiz - ThoughtCo@|www.thoughtco.com@|Oct 22, 2020 — What college major would best fit your personality? This test will help you ... I don't wait for someone to tell me what to do. Organizing things.||2||0
2020-12-11 09:22:00.837443||measurement||ad||2020-12-11 09:20:54.382837@|search - what major should i study@|Choose Your Major // Undergraduate Admissions // Marquette ...@|www.marquette.edu@|Quick! Aunt Zelda is approaching with that dreaded question: What are you going to do after graduation? Don't despair if you're still figuring out the answer ...||2||0
2020-12-11 09:22:01.047537||measurement||ad||2020-12-11 09:20:56.333750@|search - degree programs@|College Degrees | Majors & Degree Programs | Franklin.edu@|https://www.franklin.edu@|Earn a 100 percent online college degree at an accredited, nonprofit university built for working adults. Business Programs. Finance & Accounting Programs. Healthcare Programs. Marketing & Communications Programs. Public & Social Sciences Programs. Technology Programs.||1||1
2020-12-11 09:22:01.556982||measurement||ad||2020-12-11 09:20:54.382837@|search - what major should i study@|Career test - What career should I have? - Education Abroad@|www.educations.com@|Mar 22, 2019 — This career test by educations.com is designed to help students find and study the right courses to achieve their educational and career goals.||2||0
2020-12-11 09:22:01.713587||measurement||ad||2020-12-11 09:21:32.719490@|ad - pick a college@|DeVry University - Programs Built For Your Life@|Ad·www.devry.edu/(866) 605-2708Year-Round Class Offerings To Earn Your Degree On Your Schedule. Bachelor Degree Programs. Grants and Scholarships. Transfer Credits. Affordable. Flexible Classes. Financial Aid. MBA + Concentrations. Graduate Certificates. Associate Degree Programs. Tech Core.Online Options · Tech and Engineering · Health Sciences · Campus Locations · MilitaryCollege Search - See Majors, Tuitions & MoreAd·www.myfuture.com/Search for Schools by Location, Major, Degree and More. Get Started Today! Learn More. Browse A Category. Financial Aid. Highlights: Offering A Robust Tool To Search Careers, Step-By-Step Planning Tips, Providing Unbiased & Detailed Information.Your Best Fit - Custom College RankingsAd·www.niche.com/Choose what's most important to you and create your own college rankings. Choose from a dozen factors including dorms, party scene, academics, location, and more.Compare Loan Options · 2021 College Rankings · Top Public Universities||3||1
2020-12-11 09:22:02.101184||measurement||ad||2020-12-11 09:20:56.333750@|search - degree programs@|Online Master's & Bachelor's Degree Programs - Coursera@|https://www.coursera.org@|Online Degree Programs. Computer Science Degrees. Business Degrees. Public Health Degrees. Data Science Degrees. Bachelor's Degrees. Bachelor of Computer Science. MS Electrical Engineering. Bachelor Completion Degree.||1||1
2020-12-11 09:22:03.049473||measurement||ad||2020-12-11 09:20:56.333750@|search - degree programs@|Degree Programs < University of California, Berkeley@|http://guide.berkeley.edu@|Although there are more than 150 undergraduate majors and minors at UC Berkeley, the program you are looking for does not exist (yet). Please choose a new ...||1||1
2020-12-11 09:22:05.853657||measurement||ad||2020-12-11 09:20:56.333750@|search - degree programs@|Online Degrees and Programs | WGU@|https://www.wgu.edu@|Find the bachelor's or master's degree program that elevates your career. As an online school, our online degrees are for busy adults seeking affordable, ... Predominant Degree Awarded: Bachelor's deg... What is the easiest degree to get online? Are online degrees credible? Can you really get a degree online? Show more||1||1
2020-12-11 09:22:06.296224||measurement||ad||2020-12-11 09:20:56.333750@|search - degree programs@|Degree Programs | University of Colorado Boulder@|https://www.colorado.edu@|94 items — CU Boulder offers 85 majors at the bachelor's level and more than 100 master's, doctoral and professional degree programs in a full range of disciplines ...||1||1
2020-12-11 09:22:07.261977||measurement||ad||2020-12-11 09:21:32.719490@|ad - pick a college@|What Career Is Right For You? - Take This Career Quiz, Free@|Ad·www.asafuturescape.org/Forget boring career assessments. This tool makes figuring out your future fun. Discover the best career options for your future with free, personalized results. Get Started For Free.Take the free career quiz · Explore career matches · Career planning resources||3||1
2020-12-11 09:22:07.324901||measurement||ad||2020-12-11 09:20:56.333750@|ad - degree programs@|100% Online Degree Programs - Univ Arizona Global...@|Ad·https://www.uagc.edu/degree-program/online(866) 347-7781Invest in Your Future in a 100% Online Degree Program at UAGC, Apply Today to Get Started. 5-6 Week Online Courses Designed to Fit Your Schedule, Contact UAGC Today to Get Started! Flexible & Interactive. Get Your Degree from Home. 100% Online Education.Admissions & Enrollment · Transfer Existing Credits · 60+ Online Degrees||1||1
2020-12-11 09:22:14.467723||error||collecting ads||Error||2||0
2020-12-11 09:22:25.949285||measurement||ad||2020-12-11 09:20:56.333750@|ad - degree programs@|100% Online Degree Programs - Univ Arizona Global...@|Ad·https://www.uagc.edu/degree-program/online(866) 347-7781Achieve Your Career Goals in an Online Program, Apply to Enroll for Your Degree with UAGC. With 60+ Degrees to Choose from, Contact UAGC and Discuss which Program is Right for You! College Comes to You. 24/7 Library Assistance. 5-6 Week Courses.Easy Tuition OptionsMake an Informed Decision to Investin Your Future. Find Out More.Take the Next StepLearn More about How to Get Startedin Your Degree Program.Pre-Application PlanningCheck out this Pre-ApplicationPlanning Page & Everything UAGC.Scholarships & GrantsClick Here to Find UAGC's UniqueScholarships & Grants for Students.DeVry University - Certificate & Degree Options - DeVry.eduAd·https://www.devry.edu/(866) 605-2708Learn About Technology, Earn A Degree In Programming, Engineering, or Computer Networking.2020 Top Online Colleges - 100% Online Degrees From...Ad·https://explore.onlinecolleges.com/onlinecollege/schoolCompare Our Top Online Colleges To Find An Affordable & Accredited Degree Program Today!Online Courses For Busy Adults - Top Online Degree...Ad·https://www.educationconnection.com/Online Degree Programs Matched to You. Free Online College Finder Here!||1||1
